type,metric,method,score
missing_and_mixing_at_edge_30,ARI_cluster/label,STACAS,0.63219628
missing_and_mixing_at_edge_30,ASW_label,STACAS,0.590339636
missing_and_mixing_at_edge_30,ASW_label/batch,STACAS,0.84045423
missing_and_mixing_at_edge_30,isolated_label_F1,STACAS,0.815267176
missing_and_mixing_at_edge_30,isolated_label_silhouette,STACAS,0.599319038
missing_and_mixing_at_edge_30,graph_conn,STACAS,0.963874647
missing_and_mixing_at_edge_30,NMI_cluster/label,scDREAMER,0.841924887
missing_and_mixing_at_edge_30,ARI_cluster/label,scDREAMER,0.833097086
missing_and_mixing_at_edge_30,ASW_label,scDREAMER,0.635394323
missing_and_mixing_at_edge_30,ASW_label/batch,scDREAMER,0.858108265
missing_and_mixing_at_edge_30,isolated_label_F1,scDREAMER,0.866556837
missing_and_mixing_at_edge_30,isolated_label_silhouette,scDREAMER,0.668028526
missing_and_mixing_at_edge_30,graph_conn,scDREAMER,0.953171466
missing_and_mixing_at_edge_30,NMI_cluster/label,ItClust,0.808517179
missing_and_mixing_at_edge_30,ARI_cluster/label,ItClust,0.758958329
missing_and_mixing_at_edge_30,ASW_label,ItClust,0.812348523
missing_and_mixing_at_edge_30,ASW_label/batch,ItClust,0.502807635
missing_and_mixing_at_edge_30,isolated_label_F1,ItClust,0.875695733
missing_and_mixing_at_edge_30,isolated_label_silhouette,ItClust,0.700849821
missing_and_mixing_at_edge_30,graph_conn,ItClust,0.911279379
missing_and_mixing_at_edge_70,lisi_c,scANVI,0.978687115
missing_and_mixing_at_edge_70,lisi_c,scGEN,0.976261941
missing_and_mixing_at_edge_70,lisi_c,STACAS,0.977472954
missing_and_mixing_at_edge_70,lisi_c,scDREAMER,0.97231223
missing_and_mixing_at_edge_70,lisi_c,ItClust,0.970179983
missing_and_mixing_at_edge_50,lisi_c,scANVI,0.978791285
missing_and_mixing_at_edge_50,lisi_c,scGEN,0.976911597
missing_and_mixing_at_edge_50,lisi_c,STACAS,0.977720385
missing_and_mixing_at_edge_50,lisi_c,scDREAMER,0.97785116
missing_and_mixing_at_edge_50,lisi_c,ItClust,0.977186366
missing_and_mixing_at_edge_30,lisi_c,scANVI,0.989603203
missing_and_mixing_at_edge_30,lisi_c,scGEN,0.990477985
missing_and_mixing_at_edge_30,lisi_c,STACAS,0.977720385
missing_and_mixing_at_edge_30,lisi_c,scDREAMER,0.986931309
missing_and_mixing_at_edge_30,lisi_c,ItClust,0.985076957
missing_and_mixing_at_edge_70,lisi_b,scANVI,0.149357282
missing_and_mixing_at_edge_70,lisi_b,scGEN,0.165582072
missing_and_mixing_at_edge_70,lisi_b,STACAS,0.167048964
missing_and_mixing_at_edge_70,lisi_b,scDREAMER,0.211091966
missing_and_mixing_at_edge_70,lisi_b,ItClust,0.219371483
missing_and_mixing_at_edge_50,lisi_b,scANVI,0.151448677
missing_and_mixing_at_edge_50,lisi_b,scGEN,0.165627771
missing_and_mixing_at_edge_50,lisi_b,STACAS,0.16693201
missing_and_mixing_at_edge_50,lisi_b,scDREAMER,0.21394434
missing_and_mixing_at_edge_50,lisi_b,ItClust,0.22222399
missing_and_mixing_at_edge_30,lisi_b,scANVI,0.147638859
missing_and_mixing_at_edge_30,lisi_b,scGEN,0.170932076
missing_and_mixing_at_edge_30,lisi_b,STACAS,0.16693201
missing_and_mixing_at_edge_30,lisi_b,scDREAMER,0.215693038
missing_and_mixing_at_edge_30,lisi_b,ItClust,0.227157172
missing_and_mixing_at_edge_70,lisi_f1,scANVI,0.259163643
missing_and_mixing_at_edge_70,lisi_f1,scGEN,0.283141083
missing_and_mixing_at_edge_70,lisi_f1,STACAS,0.285334587
missing_and_mixing_at_edge_70,lisi_f1,scDREAMER,0.346876074
missing_and_mixing_at_edge_70,lisi_f1,ItClust,0.357832054
missing_and_mixing_at_edge_50,lisi_f1,scANVI,0.262310041
missing_and_mixing_at_edge_50,lisi_f1,scGEN,0.283235212
missing_and_mixing_at_edge_50,lisi_f1,STACAS,0.285174486
missing_and_mixing_at_edge_50,lisi_f1,scDREAMER,0.351076541
missing_and_mixing_at_edge_50,lisi_f1,ItClust,0.362101682
missing_and_mixing_at_edge_30,lisi_f1,scANVI,0.256944221
missing_and_mixing_at_edge_30,lisi_f1,scGEN,0.29154984
missing_and_mixing_at_edge_30,lisi_f1,STACAS,0.285174486
missing_and_mixing_at_edge_30,lisi_f1,scDREAMER,0.354016137
missing_and_mixing_at_edge_30,lisi_f1,ItClust,0.369181646
missing_and_mixing_at_edge_70,pos_rate,scANVI,0.835965272
missing_and_mixing_at_edge_70,pos_rate,scGEN,0.806843041
missing_and_mixing_at_edge_70,pos_rate,STACAS,0.834461307
missing_and_mixing_at_edge_70,pos_rate,scDREAMER,0.784181023
missing_and_mixing_at_edge_70,pos_rate,ItClust,0.777789171
missing_and_mixing_at_edge_50,pos_rate,scANVI,0.834051135
missing_and_mixing_at_edge_50,pos_rate,scGEN,0.813474159
missing_and_mixing_at_edge_50,pos_rate,STACAS,0.837947771
missing_and_mixing_at_edge_50,pos_rate,scDREAMER,0.834768936
missing_and_mixing_at_edge_50,pos_rate,ItClust,0.829710145
missing_and_mixing_at_edge_30,pos_rate,scANVI,0.911915505
missing_and_mixing_at_edge_30,pos_rate,scGEN,0.904942576
missing_and_mixing_at_edge_30,pos_rate,STACAS,0.837947771
missing_and_mixing_at_edge_30,pos_rate,scDREAMER,0.905797101
missing_and_mixing_at_edge_30,pos_rate,ItClust,0.875786164
missing_and_mixing_at_edge_70,truepos_rate,scANVI,0.083094066
missing_and_mixing_at_edge_70,truepos_rate,scGEN,0.097996992
missing_and_mixing_at_edge_70,truepos_rate,STACAS,0.080667214
missing_and_mixing_at_edge_70,truepos_rate,scDREAMER,0.273482363
missing_and_mixing_at_edge_70,truepos_rate,ItClust,0.278575335
missing_and_mixing_at_edge_50,truepos_rate,scANVI,0.087605961
missing_and_mixing_at_edge_50,truepos_rate,scGEN,0.112934099
missing_and_mixing_at_edge_50,truepos_rate,STACAS,0.080667214
missing_and_mixing_at_edge_50,truepos_rate,scDREAMER,0.297682527
missing_and_mixing_at_edge_50,truepos_rate,ItClust,0.291871753
missing_and_mixing_at_edge_30,truepos_rate,scANVI,0.100560569
missing_and_mixing_at_edge_30,truepos_rate,scGEN,0.124282199
missing_and_mixing_at_edge_30,truepos_rate,STACAS,0.080667214
missing_and_mixing_at_edge_30,truepos_rate,scDREAMER,0.361395953
missing_and_mixing_at_edge_30,truepos_rate,ItClust,0.411471151
missing_and_mixing_at_edge_70,kBET,scANVI,0.435397593
missing_and_mixing_at_edge_70,kBET,scGEN,0.51447978
missing_and_mixing_at_edge_70,kBET,STACAS,0.467050019
missing_and_mixing_at_edge_70,kBET,scDREAMER,0.641405724
missing_and_mixing_at_edge_70,kBET,ItClust,0.741591022
missing_and_mixing_at_edge_50,kBET,scANVI,0.435114887
missing_and_mixing_at_edge_50,kBET,scGEN,0.52388263
missing_and_mixing_at_edge_50,kBET,STACAS,0.484471322
missing_and_mixing_at_edge_50,kBET,scDREAMER,0.642517217
missing_and_mixing_at_edge_50,kBET,ItClust,0.736677872
missing_and_mixing_at_edge_30,kBET,scANVI,0.438175216
missing_and_mixing_at_edge_30,kBET,scGEN,0.589586713
missing_and_mixing_at_edge_30,kBET,STACAS,0.485240141
missing_and_mixing_at_edge_30,kBET,scDREAMER,0.673045075
missing_and_mixing_at_edge_30,kBET,ItClust,0.705018716
unsupervised,lisi_b,scanorama,0.122
unsupervised,lisi_c,scanorama,0.986
unsupervised,lisi_f1,scanorama,0.217
unsupervised,NMI_cluster/label,scanorama,0.780156
unsupervised,ARI_cluster/label,scanorama,0.64679
unsupervised,ASW_label,scanorama,0.575072
unsupervised,ASW_label/batch,scanorama,0.9371
unsupervised,isolated_label_F1,scanorama,0.638347
unsupervised,isolated_label_silhouette,scanorama,0.581428
unsupervised,graph_conn,scanorama,0.970941
unsupervised,pos_rate,scanorama,0.904737
unsupervised,truepos_rate,scanorama,0.074139
unsupervised,kBET,scanorama,0.375324
randomly_wrong_30,NMI_cluster/label,scANVI,0.804463484
randomly_wrong_30,ARI_cluster/label,scANVI,0.754109192
randomly_wrong_30,ASW_label,scANVI,0.575583348
randomly_wrong_30,ASW_label/batch,scANVI,0.919301279
randomly_wrong_30,isolated_label_F1,scANVI,0.890343699
randomly_wrong_30,isolated_label_silhouette,scANVI,0.601676528
randomly_wrong_30,graph_conn,scANVI,0.97455539
randomly_wrong_30,NMI_cluster/label,scGEN,0.628504904
randomly_wrong_30,ARI_cluster/label,scGEN,0.58079816
randomly_wrong_30,ASW_label,scGEN,0.559494961
randomly_wrong_30,ASW_label/batch,scGEN,0.928394652
randomly_wrong_30,isolated_label_F1,scGEN,0.513601741
randomly_wrong_30,isolated_label_silhouette,scGEN,0.590941959
randomly_wrong_30,graph_conn,scGEN,0.939696722
randomly_wrong_30,NMI_cluster/label,STACAS,0.770380589
randomly_wrong_30,ARI_cluster/label,STACAS,0.673062529
randomly_wrong_30,ASW_label,STACAS,0.592334813
randomly_wrong_30,ASW_label/batch,STACAS,0.850643196
randomly_wrong_30,isolated_label_F1,STACAS,0.786127168
randomly_wrong_30,isolated_label_silhouette,STACAS,0.60081291
randomly_wrong_30,graph_conn,STACAS,0.961973967
randomly_wrong_30,NMI_cluster/label,scDREAMER,0.653822937
randomly_wrong_30,ARI_cluster/label,scDREAMER,0.5975427
randomly_wrong_30,ASW_label,scDREAMER,0.60566793
randomly_wrong_30,ASW_label/batch,scDREAMER,0.864223782
randomly_wrong_30,isolated_label_F1,scDREAMER,0.550764951
randomly_wrong_30,isolated_label_silhouette,scDREAMER,0.629015937
randomly_wrong_30,graph_conn,scDREAMER,0.943542418
randomly_wrong_30,NMI_cluster/label,ItClust,0.505546733
randomly_wrong_30,ARI_cluster/label,ItClust,0.394986066
randomly_wrong_30,ASW_label,ItClust,0.594608154
randomly_wrong_30,ASW_label/batch,ItClust,0.424848235
randomly_wrong_30,isolated_label_F1,ItClust,0.538258575
randomly_wrong_30,isolated_label_silhouette,ItClust,0.630204628
randomly_wrong_30,graph_conn,ItClust,0.792924165
randomly_wrong_50,NMI_cluster/label,scANVI,0.758120801
randomly_wrong_50,ARI_cluster/label,scANVI,0.643242432
randomly_wrong_50,ASW_label,scANVI,0.554229587
randomly_wrong_50,ASW_label/batch,scANVI,0.920535534
randomly_wrong_50,isolated_label_F1,scANVI,0.857142857
randomly_wrong_50,isolated_label_silhouette,scANVI,0.554033382
randomly_wrong_50,graph_conn,scANVI,0.971113584
randomly_wrong_50,NMI_cluster/label,scGEN,0.57897976
randomly_wrong_50,ARI_cluster/label,scGEN,0.335302733
randomly_wrong_50,ASW_label,scGEN,0.536666277
randomly_wrong_50,ASW_label/batch,scGEN,0.927184099
randomly_wrong_50,isolated_label_F1,scGEN,0.703624733
randomly_wrong_50,isolated_label_silhouette,scGEN,0.516357665
randomly_wrong_50,graph_conn,scGEN,0.927578716
randomly_wrong_50,NMI_cluster/label,STACAS,0.770380589
randomly_wrong_50,ARI_cluster/label,STACAS,0.673062529
randomly_wrong_50,ASW_label,STACAS,0.592334813
randomly_wrong_50,ASW_label/batch,STACAS,0.850643196
randomly_wrong_50,isolated_label_F1,STACAS,0.786127168
randomly_wrong_50,isolated_label_silhouette,STACAS,0.60081291
randomly_wrong_50,graph_conn,STACAS,0.961973967
randomly_wrong_50,NMI_cluster/label,scDREAMER,0.653822937
randomly_wrong_50,ARI_cluster/label,scDREAMER,0.5975427
randomly_wrong_50,ASW_label,scDREAMER,0.60566793
randomly_wrong_50,ASW_label/batch,scDREAMER,0.864223782
randomly_wrong_50,isolated_label_F1,scDREAMER,0.550764951
randomly_wrong_50,isolated_label_silhouette,scDREAMER,0.629015937
randomly_wrong_50,graph_conn,scDREAMER,0.943542418
randomly_wrong_50,NMI_cluster/label,ItClust,0.232389172
randomly_wrong_50,ARI_cluster/label,ItClust,0.182273933
randomly_wrong_50,ASW_label,ItClust,0.459497374
randomly_wrong_50,ASW_label/batch,ItClust,0.686446261
randomly_wrong_50,isolated_label_F1,ItClust,0.22829582
randomly_wrong_50,isolated_label_silhouette,ItClust,0.475537785
randomly_wrong_50,graph_conn,ItClust,0.446445049
randomly_wrong_70,NMI_cluster/label,scANVI,0.720973573
randomly_wrong_70,ARI_cluster/label,scANVI,0.616046683
randomly_wrong_70,ASW_label,scANVI,0.535845812
randomly_wrong_70,ASW_label/batch,scANVI,0.921654582
randomly_wrong_70,isolated_label_F1,scANVI,0.800632911
randomly_wrong_70,isolated_label_silhouette,scANVI,0.564035785
randomly_wrong_70,graph_conn,scANVI,0.964002478
randomly_wrong_70,NMI_cluster/label,scGEN,0.588783045
randomly_wrong_70,ARI_cluster/label,scGEN,0.333292164
randomly_wrong_70,ASW_label,scGEN,0.531303176
randomly_wrong_70,ASW_label/batch,scGEN,0.92838805
randomly_wrong_70,isolated_label_F1,scGEN,0.569620253
randomly_wrong_70,isolated_label_silhouette,scGEN,0.534347108
randomly_wrong_70,graph_conn,scGEN,0.925804189
randomly_wrong_70,NMI_cluster/label,STACAS,0.758593675
randomly_wrong_70,ARI_cluster/label,STACAS,0.621297611
randomly_wrong_70,ASW_label,STACAS,0.587280766
randomly_wrong_70,ASW_label/batch,STACAS,0.863505807
randomly_wrong_70,isolated_label_F1,STACAS,0.819277108
randomly_wrong_70,isolated_label_silhouette,STACAS,0.608571548
randomly_wrong_70,graph_conn,STACAS,0.964991697
randomly_wrong_70,NMI_cluster/label,scDREAMER,0.841924887
randomly_wrong_70,ARI_cluster/label,scDREAMER,0.833097086
randomly_wrong_70,ASW_label,scDREAMER,0.635394323
randomly_wrong_70,ASW_label/batch,scDREAMER,0.858108265
randomly_wrong_70,isolated_label_F1,scDREAMER,0.866556837
randomly_wrong_70,isolated_label_silhouette,scDREAMER,0.668028526
randomly_wrong_70,graph_conn,scDREAMER,0.953171466
randomly_wrong_70,NMI_cluster/label,ItClust,0.094523371
randomly_wrong_70,ARI_cluster/label,ItClust,0.052618834
randomly_wrong_70,ASW_label,ItClust,0.437231719
randomly_wrong_70,ASW_label/batch,ItClust,0.756684092
randomly_wrong_70,isolated_label_F1,ItClust,0.089567966
randomly_wrong_70,isolated_label_silhouette,ItClust,0.421952474
randomly_wrong_70,graph_conn,ItClust,0.256922009
randomly_wrong_30,pos_rate,scANVI,0.898824173
randomly_wrong_30,pos_rate,scGEN,0.879614438
randomly_wrong_30,pos_rate,STACAS,0.853089964
randomly_wrong_30,pos_rate,scDREAMER,0.898926716
randomly_wrong_30,pos_rate,ItClust,0.66745283
randomly_wrong_50,pos_rate,scANVI,0.398584906
randomly_wrong_50,pos_rate,scGEN,0.14940525
randomly_wrong_50,pos_rate,STACAS,0.853089964
randomly_wrong_50,pos_rate,scDREAMER,0.898926716
randomly_wrong_50,pos_rate,ItClust,0.398584906
randomly_wrong_70,pos_rate,scANVI,0.782916325
randomly_wrong_70,pos_rate,scGEN,0.848578069
randomly_wrong_70,pos_rate,STACAS,0.853021602
randomly_wrong_70,pos_rate,scDREAMER,0.905797101
randomly_wrong_70,pos_rate,ItClust,0.14940525
randomly_wrong_30,truepos_rate,scANVI,0.161812961
randomly_wrong_30,truepos_rate,scGEN,0.188781788
randomly_wrong_30,truepos_rate,STACAS,0.080598852
randomly_wrong_30,truepos_rate,scDREAMER,0.447156139
randomly_wrong_30,truepos_rate,ItClust,0.388467323
randomly_wrong_50,truepos_rate,scANVI,0.170870932
randomly_wrong_50,truepos_rate,scGEN,0.183039377
randomly_wrong_50,truepos_rate,STACAS,0.080598852
randomly_wrong_50,truepos_rate,scDREAMER,0.447156139
randomly_wrong_50,truepos_rate,ItClust,0.253589007
randomly_wrong_70,truepos_rate,scANVI,0.173947225
randomly_wrong_70,truepos_rate,scGEN,0.145747881
randomly_wrong_70,truepos_rate,STACAS,0.078513809
randomly_wrong_70,truepos_rate,scDREAMER,0.361395953
randomly_wrong_70,truepos_rate,ItClust,0.099876948
randomly_wrong_30,lisi_c,scANVI,0.986071059
randomly_wrong_30,lisi_c,scGEN,0.983952114
randomly_wrong_30,lisi_c,STACAS,0.979839012
randomly_wrong_30,lisi_c,scDREAMER,0.985117906
randomly_wrong_30,lisi_c,ItClust,0.951067255
randomly_wrong_50,lisi_c,scANVI,0.880126191
randomly_wrong_50,lisi_c,scGEN,0.801672399
randomly_wrong_50,lisi_c,STACAS,0.979839012
randomly_wrong_50,lisi_c,scDREAMER,0.985117906
randomly_wrong_50,lisi_c,ItClust,0.880126191
randomly_wrong_70,lisi_c,scANVI,0.969002495
randomly_wrong_70,lisi_c,scGEN,0.975201704
randomly_wrong_70,lisi_c,STACAS,0.978852846
randomly_wrong_70,lisi_c,scDREAMER,0.986931309
randomly_wrong_70,lisi_c,ItClust,0.801672399
randomly_wrong_30,lisi_b,scANVI,0.177020276
randomly_wrong_30,lisi_b,scGEN,0.15908946
randomly_wrong_30,lisi_b,STACAS,0.160571095
randomly_wrong_30,lisi_b,scDREAMER,0.228516418
randomly_wrong_30,lisi_b,ItClust,0.239683479
randomly_wrong_50,lisi_b,scANVI,0.181416676
randomly_wrong_50,lisi_b,scGEN,0.151433281
randomly_wrong_50,lisi_b,STACAS,0.160571095
randomly_wrong_50,lisi_b,scDREAMER,0.228516418
randomly_wrong_50,lisi_b,ItClust,0.25740717
randomly_wrong_70,lisi_b,scANVI,0.187263687
randomly_wrong_70,lisi_b,scGEN,0.133042772
randomly_wrong_70,lisi_b,STACAS,0.150550893
randomly_wrong_70,lisi_b,scDREAMER,0.215693038
randomly_wrong_70,lisi_b,ItClust,0.2624452
randomly_wrong_30,lisi_f1,scANVI,0.300156258
randomly_wrong_30,lisi_f1,scGEN,0.273894518
randomly_wrong_30,lisi_f1,STACAS,0.275924989
randomly_wrong_30,lisi_f1,scDREAMER,0.370977667
randomly_wrong_30,lisi_f1,ItClust,0.382876285
randomly_wrong_50,lisi_f1,scANVI,0.306046755
randomly_wrong_50,lisi_f1,scGEN,0.262231489
randomly_wrong_50,lisi_f1,STACAS,0.275924989
randomly_wrong_50,lisi_f1,scDREAMER,0.370977667
randomly_wrong_50,lisi_f1,ItClust,0.39831938
randomly_wrong_70,lisi_f1,scANVI,0.3138706
randomly_wrong_70,lisi_f1,scGEN,0.23414245
randomly_wrong_70,lisi_f1,STACAS,0.260964551
randomly_wrong_70,lisi_f1,scDREAMER,0.354016137
randomly_wrong_70,lisi_f1,ItClust,0.395435755
randomly_wrong_30,kBET,scANVI,0.512294033
randomly_wrong_30,kBET,scGEN,0.57070096
randomly_wrong_30,kBET,STACAS,0.465111359
randomly_wrong_30,kBET,scDREAMER,0.754137651
randomly_wrong_30,kBET,ItClust,0.609819276
randomly_wrong_50,kBET,scANVI,0.534385013
randomly_wrong_50,kBET,scGEN,0.51772081
randomly_wrong_50,kBET,STACAS,0.465862124
randomly_wrong_50,kBET,scDREAMER,0.753896984
randomly_wrong_50,kBET,ItClust,0.11882669
randomly_wrong_70,kBET,scANVI,0.56339715
randomly_wrong_70,kBET,scGEN,0.483923462
randomly_wrong_70,kBET,STACAS,0.45367301
randomly_wrong_70,kBET,scDREAMER,0.672725225
randomly_wrong_70,kBET,ItClust,0.062590802
